show_id,director
80179371,Simon Curtis
80201570,Richard Rich
80225034,Ka Fai Wong
80044834,Nicholas Renton
81049811,Nikolay Lebedev
80214523,Richard Eyre
80201500,Phil Wurtzel
80182123,Felix Chong
80221279,Jason Hawkins
80134431,Robert Bierman
80198745,Prince Mabutu Nayabingi
80038446,David Jones
70252885,Jean Stewart
80157760,John Moore
80065220,MJ Dixon
81045349,Peter Ho-Sun Chan
70301279,Alvin Case
81002591,William Berke
80123777,Jean Claude LaMarre
80109296,"David Scott, Sheldon Inkol, Robin Sen"
80190130,Runnian Dong
80103313,UDAY KUMAR MUNTHA
80092925,Emmett Loverde
80094723,Declan Dale
81010869,Clytie Jessop
80188883,Christian Cashmir
81045072,Kheiron
81010873,David Thacker
81010864,Jerard McKinzie
81010866,Nick Renton
80175332,Roar Uthaug
81047510,Joel Hopkins
80011541,David Batty
80065327,Tharun Mohan
81010872,Terry Coker
70123648,Michael J. Nelson
70127628,Sean Hardaway
80050106,Susanna Fogel
80159955,Patrick Rea
70167133,Brian Volk-Weiss
80214583,"Giulio Base, Terence Hill"
80213299,Moonbug Entertainment
80214579,John Stockwell
80119235,
80039717,Douglas Barr
70278931,Douglas Barr
70305955,Wil Lewis III
81051693,Hari
80109295,Kalyanji Gogana
80046599,
80071048,
70299043,Daniel Armstrong
80002073,Justin Oakey
80021983,Michael J. Nelson
80002074,Michael J. Nelson
80100937,Michael J. Nelson
80081863,Michael J. Nelson
80155793,Michael J. Nelson
80023667,Michael J. Nelson
80191608,Michael J. Nelson
80163279,Matthew Longfellow
80117555,Bill Corcoran
80100261,Brian A. Miller
81026327,Megan Wennberg
81027190,Anil Panguluri
81071868,
80013712,
80057509,Ken May
80138915,"Geoff Reisner, Jason Tobias"
70202577,Diego Ros
80236133,Peter Robert
81069254,Alex Santiago PÃ©rez
80223050,Franky Okamura
70251896,
80198735,Samad Zarmandili
80217121,
80117596,
81060040,Darryl Anka
81005266,Patrick Marber
81063743,Tobias Lindholm
80219974,Jay Craven
80097140,
80177414,Shiva Nirvana
80226233,Robert Heath
80098490,Nathan Silver
81024494,Michael Mohan
70176656,Pascal Atuma
80214581,Javier SetÃ³
80223731,Peter Stylianou
80211728,James Neyman
80226338,Vivek Sharma
80121386,Souvik Mitra
80152627,Gavin Millar
80149259,Javier JimÃ©nez Vaquerizo
70307570,Javier JimÃ©nez Vaquerizo
80081337,K. Balachander
81057246,Virgil Widrich
70295974,LYJU GEORGE
80209153,Liu Chia-liang
80161850,Rajan Aggarwal
80107808,Anders Refn
80123910,
80103428,Jason Campbell
80113673,C.H. Santiago
80013271,Sam Anton
80989337,
80117551,
80184625,Anjan Choudhury
70100084,Krishnareddy Gangadhasuu
80106438,Chibuzor Afurobi
70295085,
80159877,
81043345,Dante Lam
81052266,Peter Sullivan
81067757,Brandon Crowson
80095232,Veljko Bulajic
81067758,magnolia
70002291,
81050193,
81067759,Marcus Raboy
80045203,
81043346,Neil Goss
81045069,Akin Alabi
80216820,
81026667,Heidi Horne
70056686,Lise I. Osvoll
81067761,Kevin McMahon
80992672,Frank Marshal
81050194,Venu Sriram
81045308,1
70109378,1
80988834,Bill McAdams Jr.
80201612,Takashi Miike
80202087,
80201816,Bill Eagles
80201605,
80201609,Thom McKenna
70116577,Michael J. Nelson
70121660,Robert Conway
70120167,Harald Sicheritz
80201622,P. Vasu
80201817,Selva Vinayagam
80082749,Tony Laudati
80065214,Chris McIntyre
80152155,Dale Resteghini
80158801,Fhiona-Louise
80158803,Peter Gathings Bunche
80167461,Matthew Goodhue
80157565,Fay Yu
80227304,Bradley Hasse
80081987,
80134887,D. Mitry
80150604,Stephen Grimaldi
80046696,
70118368,Carl Mendez
80013293,R. Thiagarajan
80241304,Jim Conover
80147513,Elliot McCaffrey
80057749,Jeremy Alter
80103818,
60022998,R.W. Perkins
80205595,Nick Wauters
81063028,Jeff Bleckner
60003378,Patrick White
70132722,Mike Sargent
81001413,Steven Ayromlooi
80080618,Andreas Prochaska
80220013,Robert Iscove
80065492,LANCELOT ODUWA IMASUEN
81050118,
81048914,Nick Brokaw
80220228,
70101697,Fada Dee
80106984,"Robert Boocheck, James Feeney, J.M. Logan, Chris McInroy, Sarah K. Reimers, Jason Tostevin"
80211627,
81041414,Keith Behrman
80104316,Ed Winfield
80208661,Danny Draven
81063480,
81035127,Ulli Lommel
80199689,Juan Frausto
70045919,Jonathan Kaufman
80198055,Robert Rodriguez
80195654,Timothy Wayne Folsome
80170992,Ulli Lommel
80078037,Mark Nasser
80163352,Michael Feifer
80172958,Craig Carlisle
80171291,Demetrius Navarro
80234290,Idiagbonya Samuel
80005332,Vernon E. Mortensen
80060060,Raymelle A Adams
80091866,Marco Pollini
80017528,Will Dennis
80095530,Keith Truesdell
80093105,Ian McCrudden
80127604,Scott Z. Burns
80156767,Jofin T. Chacko
80159668,Aigars Grauba
80167843,
70306702,"Marc Caro, Jean-Pierre Jeunet"
80042371,Mark L. Lester
81004748,Kevin VanHook
80174959,Test Director
80225595,Sampath
80149141,Howard McCain
80160347,
80098200,Glenn Jordan
80081410,Brock Riebe
70117322,Todd Haynes
81157385,John Frankenheimer
81033201,Chad Ferrin
70253594,
70266069,Marshall Cook
70035037,Prajwal Panchangam
81016342,Julian Jarrold
70152959,Cameron Nugent
70144331,Jon Jones
80178974,King Baggot
80157086,Tommy Lee Jones
70089214,"Bud Pollard, Del Lord"
60020906,Robin Sheppard
60002808,
70129396,Guillermo Del Toro
80156938,Pedro Almodovar
70087087,"Matthew Amos, Laura Vallis"
80156405,George Gallo
80103392,Eric Drath
80158044,Todd Robinson
80098288,Paul Schneider
70103762,"Kasia Adamik, Agnieszka Holland"
80223271,Darnell Martin
81016408,Douglas Elford-Argent
80189522,Adamo P. Cultraro
80201490,Andrew Glazer
81001412,Pedro Almodovar
80993105,Robert Iscove
80195198,
80999067,Sreenivass Redde
81003741,Danny Boyle
81087498,
81172740,MIchaÅ‚ Kondrat
81172756,Shane Meadows
80223779,
81068687,Rituparno Ghosh
81172758,M. A. Thirumugam
81146370,Ian White
80228274,Sergey Bondarchuk
70120340,Stephen Poliakoff
80987516,Simon Curtis
81019391,Lewis Milestone
80240027,Niall MacCormick
80126997,Stuart Orme
81172868,David Drury
80177346,John Woods
81002594,John Korty
80185876,"Matt Cunningham, Erik Gardner"
80105691,Peter Werner
81029841,Ersin Celik
81083590,Dolph Lundgren
80236118,Miguel Morayta
80244190,Shubham Sanjay Shevade
80204730,LaÃ­s Bodanzky
80104103,Dewi Humphries
81188871,Nick Hurran
81135440,David Morrissey
81055408,Deseria Denelle
80211590,Sarik Andreasyan
80988989,Rudolf Zehetgruber
80117080,David Attwood
80042368,Christopher Morahan
60034116,Renee Chabria
70211474,Lyttanya Shannon
81177444,Danny Boyle
81213876,Stephen Whittaker
70056728,Justin Chadwick
81161834,Paul Levine
247747,Edmund Coulthard
70064205,Larry Humphrey
80083672,Paul Morrison
60003405,George Case
70053010,Mathew Kister
81038225,Wong Fei Lung
70062701,Salifu Zakari
81213889,Gavin Millar
70005055,Guy Jenkin
60029461,Andy de Emmony
81213893,Conor McPherson
372195,David Attwood
20255593,Ben Gosling Fuller
70059328,Melanie Aikenhead
81213888,
60024927,
20255837,Antonia Bird
70006866,Ulf Thomas
20077944,Euros Lyn
20705133,Harry Bradbeer
21028086,Paul Seed
22040803,Umut Dag
70054380,David Morrissey
60020236,Sri Raj Balla
20765027,Eric Till
81109078,Masao KONNO
81213885,Matthew Jacobs
70129075,Rodrigo Garcia
60001407,Jeremy Lovering
70295531,Richard Cutting
17457622,John Madden
20712279,David Attwood
70051840,Colin Barr
81213895,Marco HÃ¼lser
24073896,Simon Curtis
81221913,Philip Saville
70040912,MÃ©lanie Laurent
81213979,Pawel Pawlikowski
70018445,Duane Clark
81213897,David Avallone
81213877,Kaveesh Shetty
81213882,John Eyres
81224811,Weiping Kaigen
81224839,Michael Lansu
81213896,
60003097,
81213887,Travis Cluff
896678,
81217436,
81221914,Jonathan Butterell
70072558,JosÃ© RamÃ³n Larraz
60002818,Desmond Davis
20257617,
70059284,Richard T. Heffron
60001404,ANGEL AMUZO MALEDO
81213879,"Robbie Lopez, Jayleen Perez, Bron Theron, Wade Hampton"
81213898,Patrick Durham
28371873,Henry Levin
17016471,Abbas Raziji
70065255,
60021548,
81217438,R.L. Scott
81213873,
81213874,Robert Parrish
81203251,Sonia Kohli
81213884,George Amponsah
81034612,Sreenivass Redde
81006261,Swaroop Vaishali Balasaheb Sawant
70205634,Nigel Bach
80168234,Dillon Cameron
80221778,Matt Patterson
80184972,Bill Bixby
80029102,Michael Polish
70205710,Fredric Hobbs
70205714,
70236010,
80218432,
80115134,
80098284,
80024132,
81054849,B.R. Vijayalakshmi
80087891,WANG Lina
80022613,
80163263,Ruairi Robinson
80154689,Nikolay Khomeriki
81078397,Miranda July
80103374,D.J. Caruso
81167490,Zak Knutson
81012943,Ian Leese
80044536,Craig R. Baxley
70301620,
70213471,The GiggleBots
81036061,Sukesh Mijar
80208337,Gideon Quin
70132228,Kunihiko Yuyama
80194671,Alan Metzger
80163430,
70253398,
81043135,Tyler Maddox
80185375,Surya
80988062,Ranjit M Tewari
80240277,
81024730,Sunil Bandyopadhyay
80151663,
81024717,
80194558,Robert Luketic
80244708,1
81228864,1
81037848,1
81044813,1
81172726,
81029400,
80141781,
70253590,
80116839,
80225085,
81150338,Daeil Kim
80213020,
80013773,Michael Curtiz
80098103,Oliver Frohnauer
80211991,John Adams
80182473,George Tillman Jr.
80037129,Jonas Ã…kerlund
80037176,Taylor Wong
80037484,Mark Jones
80120301,Greg A. Sager
81164603,Jake Jalbert
81000505,CHRIS RODLEY
81045499,Tom Shadyac
81164636,"Micaela Wittman, Arthur De Larroche"
81037697,Presley Paras
80208235,Joe Cornish
80219127,Angie Black
80052828,Mark Blumberg
80225526,"JesÃºs Enrique LÃ³pez Vargas, Athziri Morales, Brandon Ray Alba"
80244123,Bruno Mattei
81104634,Bruno Mattei
80997338,
81020728,Taliaferro J. Alexander
80153226,Kim Jin-min
80171023,Ally Walker
80107989,Morris D. Small
80134885,"Donna McRae, Michael Vale"
81014479,Kohl Glass
81039096,Dean Parisot
80989338,Satyajit Ray
80131551,Venu Sriram
80119234,Bharathiraja
81108479,Vijay Krishnaraj
81172830,
80999643,Norman Krasna
80196789,Mustapha Khan
80172145,Fred Olen Ray
81032872,Michael J. Nelson
81032873,
80200596,Akim Macauley
80997339,David Glossberg
81020973,Balu Chandrashekar
81019341,R. D. Narayanamurthy
81007175,Siju Jawahar
80223098,Sakhil Raveendran
81157169,Richie Mehta
81172911,Max Strand
81172897,Eric Till
80126996,
80189685,Victor Marin
81001097,Andy Baybutt
70270949,
81008536,Nigel Bach
80040119,Larry Yang
81036535,Gideon P. SaRa
81036533,Roger Christian
80232740,Dominga Sotomayor
70221084,Vincenzo Labella
80163222,Danny DeVito
80142140,Armand Mastroianni
60030245,Ranjith Sankar
70271592,Ranjith Sankar
80046144,Denis Kryuchkov
80046145,Eddie Romero
80202133,Paul Kulak
81004280,Derek Brown
81036338,Franklin J. Schaffner
80058480,Justin Wilder Neese
80206847,Hugo Cardozo
80164930,Lewis Seiler
80115102,Iain Carson
80106265,Justin Galindo
80098467,Kari Skogland
80098491,Jenny Popplewell
80081754,
81018239,"Arthur Wong, Brandy Yuen"
80205978,Eoin Macken
80190279,Alex Gibney
80155902,"Shane Kuhn, Brendan Cowles"
80206057,NARRA SIVANAGU
80105358,Morgan J. Freeman
80108691,Stephen Norrington
80019503,"Raoul Martinez, Joshua van Praag"
80241410,Eros Puglielli
80218939,"Zachary Kerschberg, Patrick Pineda"
80175314,Alison McDonald
80023921,
81045765,
80039602,
80090672,"Joan Grossman, Paul Rosdy"
80012535,Robert Marcarelli
70137790,Michael K. La Chiana
81048551,Phil Stein
80058477,Nathan Juran
81039381,Arisil Moorthy
80026431,Ameer
70221348,
80013772,
80013474,Amir Valinia
70184051,
80000644,Ivy Ho
80145625,Daniel Armstrong
70264416,Sarah Adina Smith
80144803,Giles Alderson
80117627,Sonia Nassery Cole
80104983,Will Bigham
80127459,
80125782,Richard Roxburgh
80074933,Juan Piquer Simon
80188605,
81159258,
81213155,
60021525,
80057585,Dennis Dortch
70059026,Kar Lok Chin
70224999,Robert Quinn
70278990,
70181734,Ka-Wai Kam
80205232,
81135444,Matt Tauber
70254352,Wayne Wang
81213148,Michael Davis
70134537,Shiva Nirvana
70001237,Ian Iqbal Rashid
70114467,
81213149,
70110883,Christoph WÃ¼rzburger
60004509,Aleksey Sidorov
81235603,Russ Parr
70262614,Damon Santostefano
60022041,Julian Grant
70202336,Andrew Loveday
81025946,Banner venu films
81034633,"Tony Jaa, Panna Rittikrai"
81034635,Prachya Pinkaew
80188902,Fei Xing
81045054,Dan Stone
70117674,Joseph Losey
80036412,
70213120,Dzhanik Fayziev
80214013,
80104116,Stephen Metcalfe
80197310,Jim Hemphill
80177441,Sesh Karthikeya
80218586,D. James Newton
80173711,"Takashi Miike, Takashi HirajÃ´"
80203788,Wych Kaosayananda
80227673,Ashley Wilson
80218784,Malcolm Clarke
80218783,Graeme Campbell
80217545,David Anspaugh
80106230,Sheldon Larry
70003680,"Rachel Tucker, Nick Lawrence"
80216662,Shailendra Singh
80059446,K. S. Ravikumar
80093295,Iqbal Durrani
80115112,Giulio Petroni
80126211,Robert Greenwald
80126185,Durga P S
80126212,Gandhi Manivasagam
80126153,Tyler Savage
80087347,Prakash Mehra
80128756,Kenya Moore
80066800,George Montgomery
80031595,Barbara Wong
80126214,Suresh Krishna
80087348,St. Joseph Nwanze
80098810,Michael Schroeder
80087078,
80093812,Matt Hartley
80085567,David Burton Morris
81042804,Kevin Booth
80222301,Richard J. Perry
80191239,James Lemmo
81001887,Johnnie To
81172747,Brett Kelly
81172757,
81172904,Tatsuya Ishihara
70243446,Charles Robert Carner
81210770,Pablo Ferro
81172864,
80091880,Anand Menon
81060232,"D.J. Viola, Bert I. Gordon"
80996957,"D.J. Viola, Milton Moses Ginsberg"
80139397,"D.J. Viola, Roger Corman, Francis Ford Coppola"
80107019,"D.J. Viola, Alan Gibson"
80191835,"D.J. Viola, George P. Breakston"
80124728,"D.J. Viola, Ray Kellogg"
80020772,"Knox Hughes, Ray Kellogg"
70290567,"D.J. Viola, Joseph Green"
80065754,"D.J. Viola, Tom Graeff"
80180711,"D.J. Viola, Christy Cabanne"
80205065,"D.J. Viola, Stephen Chiodo, Nicholas Webster"
80194612,"D.J. Viola, George A. Romero"
80039517,"D.J. Viola, Harold P. Warren"
81035888,"Jim Kunz, Mel Welles"
81001121,"D.J. Viola, Del Tenney"
80144453,"D.J. Viola, Vittorio Cottafavi"
81025391,"D.J. Viola, Arch Hall Sr."
80131415,"D.J. Viola, S.F. Brownrigg"
81148811,"D.J. Viola, Monte Hellman"
18066997,"D.J. Viola, Bernard L. Kowalski"
60023608,"D.J. Viola, Roger Corman"
1153656,Tony Randel
21302357,Anjan Choudhury
81217745,William A Graham
80011622,
81165325,Chris Carson Emmons
81217746,Catalina Molina
70023451,"Mark Benjamin, Marc Levin"
80182479,Zaza Urushadze
81217743,Neil Diamond
81217741,
873159,
81217747,
81194523,Elisa Amoruso
80191294,magnolia
81184705,Antoneta Kastrati
70021640,
70044689,Eva Spreitzhofer
80208793,Paul Barbeau
81217742,Tasha Hubbard
81149202,Zoe Jones
70216819,Andrew Damon Henriques
70124651,
81002685,Jang Chang-won
70204955,Valerio Zanoli
70285697,
81030201,
81024726,Stefano Vanzina
81015153,
80017265,Kris Kertenian
81028939,
80106306,Robert Greenwald
60034549,Boyapati Srinu
80135353,Brian Connors
80229852,
70126809,
80127645,Florenc Papas
80187471,Jose Mario Salas Boza
81030197,
70104313,
80166319,
80158854,Josh C. Waller
80208746,Marquise Lepage
80203781,
80180601,"Joanna Bowzer, Tim Gagliardo, Barry Pollack, Tim Russ, Shae-Lee Shakleford"
80191081,Ryan Silva
80203792,Sarah Harper
70170181,
80175348,
80173001,Aaron Stephenson
80171247,Isaac Halasima
70286808,
80180651,Bobby Lacer
70135647,Christine Welsh
80201828,Eddie Izzard
80203787,
70236586,
80191513,Randy Kent
80113785,Arvi
80152091,Nizam Razak
80118982,Shaina Feinberg
80134109,Brian Farmer
80133781,Stuart Paul
80039789,Sumit Das
80149139,
80040118,Lewis Leslie
80134797,Ben DeJesus
80114915,Collin Schiffli
80040089,
80104240,Pablo Behrens
80134078,"Andreas Goldstein, Jakobine Motz"
80154176,Carl Gurevich
80067618,
80073100,Ruben Preuss
70253397,Evan Meszaros
81091977,Maggie Greenwald
80243216,Nigina Sayfullaeva
80245357,Shakti Chidambaram
80128691,K. Selva Bharathy
80178427,
70183165,Boaz Yakin
80183878,Tony Bill
80177986,Devon Bray
80165295,Roland Emmerich
80165487,Shiva Nirvana
70297144,John Beuchler
81065902,Jules Dassin
80239462,Rodrigo Garcia
80230293,Gene Reynolds
81000207,
80998058,Matthijs van Heijningen
81112446,Noah Baumbach
80203996,Brandon Bergin
80203998,Alan Yuen
80203997,Katt Shea
80204117,Ameir White
80204119,"Anthony Melton, Ben Franklin"
80204118,Don Medford
80163368,Fruit Chan
80184868,John Pozer
80044888,Wes Anderson
81145273,Bradley Battersby
80164979,Takashi Shimizu
80165221,Michael Crichton
81035835,Leste Chan
80208295,Mike Nichols
81000509,Wolfgang Murnberger
80138681,
80167488,John Stainton
80142222,Jacques Tourneur
80156927,Robert Greenwald
80057578,Ed Hunt
80018296,Winston Azzopardi
70303426,
80104648,John Madden
80992995,Michael Ritchie
80234491,
80155475,Victoria Wood
80117800,Joseph H. Lewis
80226089,Erik Bloomquist
80150507,Dean Tucker
70254350,Pierre Morel
70033611,Hayley MacFarlane
80191522,Martina SakovÃ¡
80997863,Paul Maslansky
80114719,Paul Schneider
80220145,Will MacKenzie
81020576,Robert Benton
80042182,
81034010,Roland Emmerich
80992137,Giovanni Grimaldi
81091381,Jeff Lieberman
81141694,Hakan Sahin
80196382,Michael A. Simpson
80148535,Guido Brignone
80999091,
80209658,Audrey Cummings
80994162,
80215500,Jim Wynorski
80174897,Gordon Hessler
80173176,Michael Winner
81167494,William Wesley
80999781,Sheng Ding
80997400,Oliver Stone
70292992,George Archainbaud
80193491,"John Eng, Norton Virgien"
81002601,"P. J. Pesce, Ralph Hemecker"
80177776,Marcus Lenz
81016192,Paul W.S. Anderson
81016194,Paul W.S. Anderson
80059505,Branden Kramer
80163159,"Joel Coen,  Ethan Coen"
80108234,"Adam Larson Broder, Tony R. Abrams"
80152442,Roger Christian
80161232,Brian Targett
70275600,Kunihiko Yuyama
80057691,Jacques Kluger
81003736,Philip Koch
60000677,Nitish Bhardwaj
70012316,Kapil Batra
70298926,
80164392,
80122759,George Archainbaud
80163366,Masaya Kato
80115152,Jeffrey Brown
80048569,Robert Rodriguez
81036530,Eugene Levy
81145277,George Archainbaud
80025923,Mark Rydell
80035689,Robert Mickelson
81012978,Christopher Auchter
80144145,Tom McLoughlin
81008283,Dezso Magyar
80184405,Adam Gierasch
81155859,Emmett Alston
81155858,
81155802,"Libor Adam, Hana HendrychovÃ¡"
70285728,"Julie Cohen, Betsy West"
80243728,Horacio AlcalÃ¡
80224150,"Marina Andree Å kop, DraÅ¾en Å½arkoviÄ‡"
80128689,Kevin Connor
80168068,Don McBrearty
80163054,Robin Bextor
81151880,Jack Beranek
81151877,Harry Horner
81151878,Esteban Diaz Baena
81016193,Ramana Madhesh
81016196,William Bindley
80201175,Glenn Jordan
81016191,Sakthi
80199962,Stanley Donen
80163295,Jonathan Kaplan
80163407,Zheng Xu
80163265,Jodie Foster
60021787,
80226557,
80162179,George Archainbaud
80115686,John McTiernan
70287604,John McTiernan
70242938,Jan De Bont
22469949,Jan de Bont
81155803,Mario Ramos
70139075,lionsgate
70139072,
70267490,Vadim Jean
80087354,Paul Tickell
70111162,Isaac Halasima
80099083,Mahadev
60003290,Kenneth Branagh
70139074,Gurinder Chadha
70303432,Mrinal Sen
70139071,
70219529,Richard Donner
70056059,Tina Adams
70114589,Ate De Jong
80104257,
80997865,David Mirkin
70123124,Subrata Sen
70047320,Laurence Olivier
70229043,Iain Softley
80087743,Jeremy Haft
70139078,"Peter Kondra, Mikael Schallock"
70229041,George Archainbaud
70187503,Aleksandr Sery
70075775,Zach Braff
80234464,"Eric Parkinson, Matt Reeves, Oley Sassone"
80209558,
80209722,Joe Newman
80153897,John Rawlins
80138469,Andy Tennant
80078197,John Moore
80201039,Marc Abraham
80002566,Armand Mastroianni
80146805,"DREA COOPER, ZACKARY CANEPARI"
81020839,Richard Pearce
80087352,Klaus Menzel
80173606,
80203147,Renny Harlin
80225020,DANIEL IMASUEN
80190984,"Wilhelm Liebenberg, Federico Sanchez"
70242630,Peter Andrikidis
81040407,Alfredo Ureta
81106517,John Gordillo
81026915,Sarah Townsend
70304252,Tony Gilroy
81092330,Peter Werner
80205594,Stuart Gordon
81091957,John McTiernan
80021840,John McTiernan
80231419,John McTiernan
81006335,Isaac Halasima
81175361,Allan A. Goldstein
80235578,Ulli Lommel
81078331,Pete Jacelone
80243541,Isaac Halasima
80039484,Doug McKeon
70059191,Sheldon Larry
11546798,CAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI ValidCAPI
